idTweets,rater-1(annotator-1),rater-2(annotator-2),rater-3(annotator-3),consolidation column
352440504887148545,NN,N,NN,NN
352267257533054976,NN,NN,NN,NN
352223692115279872,NN,NN,NN,NN
352478597329604608,NN,NN,NN,NN
352553411532697603,P,NN,P,P
352460907953135618,NN,NN,NN,NN
352266902543937536,P,P,P,P
352390780545015808,NN,NN,NN,NN
352575963395145728,N,N,N,N
352417796833017858,P,NN,NN,NN
352341707418894336,P,P,P,P
352501717243396096,P,P,P,P
352416377660915712,NN,NN,NN,NN
352541722892435457,NN,NN,NN,NN
352295986980323328,NN,NN,NN,NN
352532438796337156,NN,NN,P,NN
352380679448829953,P,P,P,P
352282119986348032,NN,NN,NN,NN
352339500871065600,P,N,NN,NN
352254671718588416,P,P,P,P
352571668515917825,P,NN,NN,NN
352289542478376960,NN,NN,NN,NN
352432389999427585,NN,NN,NN,NN
352567801220829186,NN,NN,NN,NN
352262948116373504,NN,NN,NN,NN
352298675617275904,NN,NN,NN,NN
352463004043984897,NN,NN,NN,NN
352518426507493376,NN,NN,NN,NN
352405627810750465,NN,NN,NN,NN
352218226807156736,NN,NN,NN,NN
352236819192094722,NN,NN,NN,NN
352317595225047040,P,P,P,P
352416471139352577,NN,NN,NN,NN
352387128736485376,P,P,P,P
352418677901103105,P,P,P,P
352413362946183169,P,P,NN,P
352265221492056064,NN,NN,NN,NN
352466328495472641,NN,NN,NN,NN
352272111093547010,N,N,N,N
352477712901877762,NN,NN,NN,NN
352223301235519488,NN,NN,NN,NN
352432656916561921,NN,NN,NN,NN
352472661194047492,P,P,P,P
352404832981749763,P,P,P,P
352572725526667266,P,P,P,P
352481165883609089,NN,NN,NN,NN
352235441929465856,P,P,P,P
352524046061150209,NN,NN,NN,NN
352299242783637504,NN,NN,NN,NN
352418920138932224,NN,NN,NN,NN
352525948593258498,P,P,NN,P
352424097927553024,NN,NN,NN,NN
352217550249136128,NN,NN,NN,NN
352489638591610880,P,P,NN,P
352341782102683649,P,P,P,P
352335254821933056,NN,NN,NN,NN
352430476578922497,NN,NN,NN,NN
352469477981552641,P,NN,NN,NN
352287474959130625,NN,NN,NN,NN
352574328774213632,NN,NN,NN,NN
352491617409703936,NN,NN,P,NN
352454220936515584,NN,NN,P,NN
352246165573607425,P,P,P,P
352366286329741312,P,P,NN,P
352520592848723968,NN,NN,NN,NN
352310179687170048,NN,NN,NN,NN
352539167017811969,P,P,NN,P
352566998774984704,P,P,P,P
352287768912740353,P,P,P,P
352558057693249536,NN,NN,NN,NN
352498409523011584,P,N,NN,NN
352235146117787648,NN,NN,N,NN
352561543961001984,NN,NN,NN,NN
352245015390601216,NN,NN,P,NN
352241226713546753,NN,NN,NN,NN
352302021140955136,NN,NN,NN,NN
352530265857462272,P,P,P,P
352905788106354688,NN,NN,NN,NN
352596396467175424,NN,NN,NN,NN
352903749381410816,NN,NN,NN,NN
352803254528253953,NN,NN,NN,NN
352630356039565313,P,NN,NN,NN
352924322446315520,NN,N,NN,NN
352904676225716224,P,P,NN,P
352619664033054720,P,P,NN,P
352836964493443075,NN,N,NN,NN
352822546162393088,NN,NN,NN,NN
352845467186503680,NN,NN,NN,NN
352881382638370816,P,P,P,P
352620292968943616,NN,NN,P,NN
352905978007662593,NN,N,NN,NN
352801734365679617,NN,NN,NN,NN
352838250488016896,NN,NN,NN,NN
352784882591744000,NN,NN,NN,NN
352794026283511809,P,P,P,P
352924662742781952,NN,NN,NN,NN
352872591045836800,NN,NN,N,NN
352737303480901632,P,NN,P,P
352653571357032449,NN,NN,NN,NN
352931683005239297,P,P,P,P
352603690777055233,NN,NN,NN,NN
352893386409250816,NN,NN,NN,NN
352892331021709314,P,P,NN,P
352778712686657536,NN,NN,NN,NN
352918065333276672,NN,NN,NN,NN
352938981706579968,P,P,NN,P
352827921246863360,NN,NN,NN,NN
352721269415870464,P,NN,P,P
352592468841209856,NN,NN,NN,NN
352863398939197440,NN,NN,NN,NN
352879261050343426,P,P,P,P
352788982947520512,P,P,P,P
352871946691686404,NN,NN,NN,NN
352911258355384321,P,P,P,P
352819846754480129,NN,NN,NN,NN
352930509740974080,NN,NN,NN,NN
352936751859372035,NN,NN,NN,NN
352619222179921920,P,P,P,P
352790989334777856,NN,NN,NN,NN
352827266079801344,P,P,P,P
352827470094925825,NN,NN,NN,NN
352654065433444355,NN,NN,NN,NN
352905833761341440,NN,NN,NN,NN
352771949874778113,NN,NN,NN,NN
352804909936164866,P,NN,NN,NN
352881472773947392,P,P,P,P
352607394800480256,NN,NN,NN,NN
352873543177998337,NN,NN,NN,NN
352593672572911616,NN,NN,NN,NN
352898771945930754,NN,NN,NN,NN
352909661361549312,P,N,NN,NN
352639302557110272,NN,NN,NN,NN
352861498655260672,P,P,P,P
352682918470094848,P,P,P,P
352828987250192385,NN,N,NN,NN
352826724263804928,P,P,P,P
352911710316806147,P,P,P,P
352584911460376578,NN,NN,NN,NN
352583038514900992,NN,NN,NN,NN
352750543195734016,NN,NN,P,NN
352768037780332550,NN,NN,NN,NN
352880003660259328,P,P,NN,P
352832541671165953,NN,NN,NN,NN
352582319174991873,NN,NN,NN,NN
352922502684614656,NN,NN,NN,NN
352861490757369856,P,P,P,P
352891006426955776,NN,NN,NN,NN
352859741501931520,P,N,NN,NN
353021409024413696,NN,NN,NN,NN
353194516532035585,NN,NN,NN,NN
353242443371651072,NN,NN,NN,NN
352948986094686208,NN,NN,NN,NN
352948103457931264,NN,NN,NN,NN
353196679798857729,NN,N,NN,NN
352961385568808960,NN,NN,NN,NN
353142960201801728,NN,NN,P,NN
353108527897784322,NN,NN,NN,NN
352940324286513152,NN,NN,NN,NN
353237006358286337,NN,NN,NN,NN
353182303058542594,N,NN,N,N
353236993737629697,NN,NN,NN,NN
353252161859235840,NN,NN,NN,NN
352967619839655937,P,P,NN,P
353151534730715136,P,P,P,P
353277417483276288,NN,NN,NN,NN
353179441301700611,NN,NN,NN,NN
353123816588836864,NN,NN,NN,NN
353280285871316992,P,P,P,P
353167706574426113,NN,NN,NN,NN
352973592901857281,P,NN,NN,NN
353106795314675712,NN,NN,NN,NN
353161725803110400,NN,NN,NN,NN
353162212212350977,NN,NN,NN,NN
353239150964654081,NN,NN,NN,NN
353293353816817664,NN,NN,NN,NN
353237030597181440,NN,NN,NN,NN
353115797272530945,P,P,P,P
353244201691000833,P,P,P,P
353218072225660931,P,P,P,P
353271674650628099,P,P,P,P
353237273610956800,P,NN,P,P
353226740274970624,P,P,P,P
352985417768894466,NN,NN,NN,NN
353123244271878145,NN,NN,NN,NN
353240251491299329,NN,NN,NN,NN
353220599998464002,P,P,P,P
353032510168514561,P,P,P,P
353123879402733569,P,P,NN,P
353121051657506816,NN,NN,NN,NN
353088979949715456,NN,NN,NN,NN
352944083880247296,NN,NN,NN,NN
353250283909951488,P,P,NN,P
352971517157580804,NN,NN,NN,NN
353158018071928832,NN,N,NN,NN
353283954087956480,P,NN,NN,NN
353019938191065089,P,P,P,P
353233033844887552,P,P,P,P
353272918563774464,NN,NN,NN,NN
353288234253574144,NN,NN,NN,NN
353222922476863488,NN,NN,NN,NN
353262281104175104,P,P,P,P
353171357724446721,NN,NN,NN,NN
352955659328823296,NN,NN,NN,NN
353214386531352576,NN,NN,NN,NN
352989653864947712,P,P,NN,P
353025423766073344,NN,NN,N,NN
353209322806837248,NN,NN,P,NN
353200929161478145,NN,NN,NN,NN
353020047461064705,P,P,P,P
353076929412337666,NN,NN,P,NN
353194468263997440,NN,NN,NN,NN
353269880100884480,P,P,NN,P
353207414067171329,P,P,P,P
353246253171224576,NN,NN,NN,NN
353013749138980865,NN,N,NN,NN
353156383610380288,NN,NN,NN,NN
353171590600593409,P,P,NN,P
353165113630531588,P,P,P,P
353023686774767617,P,P,NN,P
353016684631691264,NN,NN,NN,NN
352962452725567489,NN,NN,NN,NN
353181305451708416,P,P,P,P
353015726723960833,P,P,P,P
353055653121630208,NN,NN,NN,NN
352963065584705536,P,P,NN,P
352988893475377154,P,P,NN,P
352941041457954817,NN,NN,NN,NN
353277945449680896,NN,NN,NN,NN
353213360029970433,NN,NN,NN,NN
353349616768532482,NN,NN,NN,NN
353639799023878148,NN,NN,NN,NN
353538930894848004,NN,NN,NN,NN
353479296221851651,NN,NN,NN,NN
353599819203362816,P,P,P,P
353620802668724225,NN,NN,NN,NN
353640171926859776,NN,NN,NN,NN
353510593677885442,NN,NN,P,NN
353609216776355842,NN,N,N,N
353586925598285824,NN,NN,P,NN
353655645406371840,NN,NN,NN,NN
353613781198315521,NN,NN,NN,NN
353561218193170432,NN,NN,NN,NN
353606108054691840,NN,NN,NN,NN
353470870393597952,NN,NN,NN,NN
353310967016341504,NN,NN,NN,NN
353325943198191616,NN,NN,NN,NN
353317137047236608,NN,NN,NN,NN
353538548273647618,NN,NN,NN,NN
353598817024737280,P,NN,NN,NN
353515021877260288,P,P,P,P
353536263061651457,P,P,P,P
353633004360433664,NN,N,NN,NN
353658701791498240,NN,NN,NN,NN
353304333959430144,NN,NN,NN,NN
353503627610050560,P,P,P,P
353489654022029312,P,P,P,P
353550856060280833,NN,NN,NN,NN
353620544484155392,N,NN,NN,NN
353606863914401792,NN,NN,NN,NN
353362770328162306,NN,NN,NN,NN
353611984895352832,NN,NN,NN,NN
353554090728513536,N,N,N,N
353562157692100610,NN,NN,NN,NN
353649489740963840,NN,NN,NN,NN
353507132202684416,NN,NN,NN,NN
353590168135020544,P,P,P,P
353535909720883200,NN,NN,NN,NN
353552944798507009,NN,NN,NN,NN
353662835894657024,NN,NN,NN,NN
353360984766808065,P,P,P,P
353609203170017280,NN,NN,NN,NN
353449268981415936,P,NN,P,P
353497027784605696,NN,NN,NN,NN
353580435902697472,NN,NN,NN,NN
353321108767911936,NN,NN,NN,NN
353636978836774912,P,P,P,P
353371513547796480,NN,NN,NN,NN
353341163752792065,NN,NN,NN,NN
353337163666046976,P,P,P,P
353528472238432256,NN,NN,NN,NN
353675133715623937,P,P,P,P
353679038579081217,NN,NN,NN,NN
353978978110935040,NN,NN,NN,NN
353744148152586242,NN,NN,NN,NN
353953928745979905,NN,NN,NN,NN
353696550205145088,N,NN,NN,NN
353753204145659904,NN,NN,NN,NN
353682270990766081,NN,NN,NN,NN
353819059730657280,N,N,N,N
353711660277567488,NN,NN,NN,NN
353747669094637568,NN,NN,NN,NN
353692138321620993,NN,NN,NN,NN
354012621252464640,NN,NN,NN,NN
353984437458960385,NN,NN,NN,NN
353685360561238019,P,P,P,P
353753649450729473,NN,NN,NN,NN
353924644077707264,NN,NN,P,NN
353878737873412099,NN,NN,NN,NN
353967495390048257,NN,NN,NN,NN
353666276356403200,NN,NN,NN,NN
353676850993696769,NN,NN,P,NN
353984669139742720,NN,NN,NN,NN
353666459785891841,NN,NN,NN,NN
353889497458548736,P,P,NN,P
353768331884494849,NN,NN,NN,NN
353948548326363136,NN,NN,NN,NN
353847425871515648,NN,NN,NN,NN
353911301619191808,NN,NN,NN,NN
353931841830522883,P,P,P,P
354012475970174977,NN,N,NN,NN
353742411488436224,NN,NN,NN,NN
353955462498107392,NN,NN,NN,NN
353688061064261632,NN,NN,NN,NN
353940661537472512,NN,NN,NN,NN
353885622345277441,NN,NN,NN,NN
353714060472238080,NN,NN,NN,NN
354025424541597696,P,P,P,P
353892551947857920,P,P,P,P
353712499373268992,NN,NN,NN,NN
353933733755240449,NN,NN,P,NN
353953176375918592,NN,NN,NN,NN
353916361933721600,NN,NN,N,NN
353690289011032065,P,P,P,P
353748304569442306,NN,NN,NN,NN
353699098215460864,NN,NN,NN,NN
353709128411131905,NN,NN,NN,NN
353858356336795648,NN,NN,NN,NN
353920338893094912,NN,NN,NN,NN
354038708590215168,NN,NN,NN,NN
354071427391033344,NN,NN,NN,NN
354027259339870209,NN,NN,NN,NN
354061146787028992,P,NN,P,P
354066592683925504,NN,NN,NN,NN
354128115120869377,NN,NN,NN,NN
354036577254649858,NN,NN,P,NN
354060002132111361,NN,NN,NN,NN
354028513709395969,NN,NN,NN,NN
354067378373541889,NN,NN,P,NN
354056870455029760,NN,NN,NN,NN
354101826091630592,NN,NN,NN,NN
354030161194254340,NN,NN,NN,NN
354629609922363392,P,P,NN,P
354563320772177920,NN,NN,P,NN
354676144760557568,NN,NN,NN,NN
354673411718512642,P,P,NN,P
354591852336381954,NN,NN,NN,NN
354705045616467968,NN,NN,NN,NN
354691250013736962,NN,NN,N,NN
354658375809761281,NN,NN,NN,NN
354699422816403457,NN,NN,NN,NN
354675933845786624,P,P,P,P
354592890716045313,NN,NN,NN,NN
354595942667792384,P,P,P,P
354606393409552384,NN,NN,P,NN
354678722760151041,NN,NN,NN,NN
354708090547355648,NN,NN,NN,NN
354604292646244353,P,P,P,P
354728501049442304,NN,NN,NN,NN
354638575771467779,NN,NN,NN,NN
354616024718516224,NN,NN,NN,NN
354713051724910593,NN,NN,NN,NN
354726099353223168,NN,NN,NN,NN
354597999722242048,NN,NN,NN,NN
354624811810570241,P,NN,P,P
354650915246063616,P,P,N,P
354675451005902849,NN,NN,NN,NN
354565028336254976,NN,NN,NN,NN
354702941485146114,NN,NN,P,NN
354686131884924929,P,N,NN,NN
354618501622796289,P,P,P,P
354689366074990592,NN,NN,N,NN
354629370008178688,NN,NN,P,NN
354603769507495936,NN,NN,NN,NN
354559285407133697,NN,NN,NN,NN
354973772970852352,NN,NN,NN,NN
355083952052121601,N,N,N,N
354993780287479808,NN,NN,P,NN
354786154253516803,NN,NN,P,NN
354996852787126272,NN,NN,NN,NN
355077091437461505,P,P,P,P
355107286164836352,P,P,P,P
355056204407513089,NN,NN,NN,NN
354988367227789312,P,P,P,P
355108005966127105,P,P,NN,P
354795907901956097,NN,NN,NN,NN
355060568350134272,NN,NN,P,NN
354995307915902976,NN,NN,P,NN
355037209642016768,NN,N,NN,NN
354823903849353216,NN,NN,NN,NN
355093952774418432,P,P,P,P
355097615861424129,NN,NN,NN,NN
355052243583631361,P,P,P,P
354769649331732481,NN,NN,NN,NN
354977567226347520,P,P,P,P
354782295879729153,NN,NN,NN,NN
355057232364306432,NN,NN,P,NN
354800980073775107,NN,NN,NN,NN
354844672608321536,NN,NN,NN,NN
354816053139877888,NN,NN,NN,NN
354815092094795778,P,NN,P,P
354978957919133698,NN,NN,NN,NN
354997858702860288,P,P,NN,P
354951812413009921,NN,NN,N,NN
354991414809075712,P,P,NN,P
355103017449701377,P,P,NN,P
354788364760784896,P,P,P,P
354912482533445632,N,N,NN,N
354759075256479744,P,NN,NN,NN
354997428396630017,NN,NN,P,NN
355046795698634753,NN,NN,P,NN
354997145092374529,NN,NN,NN,NN
354774937430532096,P,NN,P,P
354779087123922946,NN,NN,NN,NN
355100915084173312,NN,NN,NN,NN
355028754864668672,NN,NN,NN,NN
355087452421111809,P,P,P,P
354945794471768064,P,N,N,N
354974287041531904,P,P,NN,P
354955528818020352,P,P,P,P
354910740924215297,N,N,NN,N
354805232905093120,P,NN,P,P
355051906055413762,P,NN,P,P
355044104150847492,NN,NN,NN,NN
355113269700198401,NN,NN,NN,NN
355057131524849667,P,NN,P,P
355098823183446019,NN,NN,NN,NN
354800295676620800,NN,NN,NN,NN
354911216155639809,P,P,P,P
354947365356048384,P,P,P,P
355060920612950017,NN,NN,NN,NN
354988009055203329,P,NN,P,P
354997294682226688,NN,NN,P,NN
354994297948475394,NN,NN,P,NN
355089748131454976,NN,NN,NN,NN
354932528613834752,NN,NN,NN,NN
355025181007286272,NN,NN,NN,NN
355381634603827200,NN,NN,NN,NN
355320026355609604,P,P,P,P
355346534730186752,P,P,P,P
355300274916691969,NN,NN,NN,NN
355437975481499650,NN,NN,N,NN
355328259090694145,P,P,P,P
355127164812800000,NN,NN,NN,NN
355395815293992960,P,P,P,P
355361255420211200,P,NN,P,P
355117443254976514,NN,NN,P,NN
355456441743712257,NN,NN,P,NN
355454509608210434,P,P,P,P
355177105421631488,NN,NN,NN,NN
355408206480150528,NN,NN,NN,NN
355160589129105410,NN,NN,NN,NN
355134953689841664,P,P,P,P
355443885549420545,N,N,P,N
355356204802899968,P,P,NN,P
355178137920880640,NN,NN,P,NN
355127380244836353,NN,NN,P,NN
355280250814468097,P,P,P,P
355429922979844098,NN,NN,NN,NN
355381028757581827,NN,NN,NN,NN
355427653752324097,P,P,P,P
355151121041473540,P,P,P,P
355315109524017152,NN,NN,NN,NN
355341043635462144,P,P,NN,P
355438398057623559,NN,NN,NN,NN
355374516601499648,NN,NN,NN,NN
355226857257439232,P,P,P,P
355348946136215552,P,P,NN,P
355275020500615168,P,P,P,P
355322529134542849,P,P,P,P
355246424088260608,P,P,P,P
355427254534279169,P,P,P,P
355346058332737537,P,P,P,P
355117589434859520,NN,NN,NN,NN
355411863556734976,P,P,N,P
355278597558239234,NN,NN,NN,NN
355262177965391873,P,P,NN,P
355474768432082944,NN,NN,NN,NN
355289913547165696,NN,NN,P,NN
355271269584863232,NN,NN,P,NN
355304253251796993,NN,NN,NN,NN
355370064502984706,NN,NN,NN,NN
355118936976654336,P,P,P,P
355449189381054464,NN,NN,P,NN
355124054849617921,NN,NN,NN,NN
355284276704579584,P,P,P,P
355457499400372224,P,P,P,P
355274612369657856,P,P,P,P
355351693703127040,P,P,P,P
355318356380880896,P,P,P,P
355449729057964032,P,N,P,P
355246905539833856,P,NN,NN,NN
355341649309732865,NN,NN,NN,NN
355432182782767104,P,NN,P,P
355331176090705920,NN,NN,P,NN
355431130427703296,NN,NN,NN,NN
355214989465894913,NN,NN,NN,NN
355172880545366016,NN,NN,NN,NN
355138193978429441,NN,NN,NN,NN
355311244598710272,N,N,N,N
355169959871131648,P,P,NN,P
355304164840054784,NN,NN,NN,NN
355185421065519105,NN,NN,NN,NN
355445967664857091,P,P,P,P
355407637401182208,N,N,N,N
355351059985735680,P,P,P,P
355472425691004928,P,P,P,P
355155371477827584,NN,NN,P,NN
355438448338939904,NN,NN,NN,NN
355308853530865666,P,P,P,P
355173917532491776,P,P,P,P
355362838031769600,P,P,P,P
355134132025696256,P,P,P,P
355114356293378048,P,P,P,P
355390804660994048,NN,N,NN,NN
355284940184748032,NN,NN,NN,NN
355302968507117572,P,P,NN,P
355172001792540673,P,P,P,P
355390657835175936,N,N,N,N
355150108024782848,NN,NN,NN,NN
355127164221390849,NN,NN,NN,NN
355446525058494465,P,P,P,P
355347270062972928,NN,NN,NN,NN
355127329032376322,NN,NN,NN,NN
355471372102799361,NN,NN,NN,NN
355383640227721216,P,P,P,P
355354905575305216,NN,NN,NN,NN
355398408502132737,P,P,P,P
355402269535117312,P,P,P,P
355474303518646272,P,P,P,P
355404488460349440,P,P,P,P
355357373440851970,P,P,P,P
355409466914643970,P,P,P,P
355290825166553090,NN,NN,NN,NN
355302075950829569,P,P,P,P
355243280537100288,NN,NN,N,NN
355385188743778304,P,P,P,P
355285625328513025,P,P,P,P
355395359234727937,P,P,P,P
355305518895595521,P,P,P,P
355362485097873408,P,P,P,P
355416791914250240,NN,NN,NN,NN
355706927801573376,NN,NN,NN,NN
355580879072006144,NN,NN,P,NN
355490623605850112,P,P,P,P
355746089506324480,NN,NN,NN,NN
355492175427014656,P,NN,P,P
355652732218126337,NN,NN,NN,NN
355482302391918592,NN,NN,P,NN
355497066744643585,NN,NN,N,NN
355504790928752640,NN,NN,P,NN
355759111712931840,NN,NN,P,NN
355737913809567746,P,P,P,P
355539083637964802,NN,NN,NN,NN
355507722193612800,NN,NN,P,NN
355727189645344771,NN,NN,P,NN
355805071482687490,P,P,P,P
355659857862475778,NN,NN,NN,NN
355815063199809536,P,P,NN,P
355726852150669315,NN,NN,P,NN
355672871076507648,P,P,P,P
355497648096165889,P,P,P,P
355489818626621442,P,NN,P,P
355490600293896194,P,P,P,P
355666319972118530,NN,NN,P,NN
355687077968494592,NN,NN,NN,NN
355809570985213952,NN,NN,NN,NN
355794818171011073,NN,NN,NN,NN
355538990360821760,P,P,P,P
355500801285828610,P,P,P,P
355727109496385538,NN,NN,P,NN
355730929030934529,NN,NN,NN,NN
355493032184905728,P,P,P,P
355778054074806272,P,P,P,P
355520663450165248,NN,NN,N,NN
355737284697522180,NN,NN,P,NN
355721653537353729,NN,NN,NN,NN
355713969568235523,NN,NN,NN,NN
355725162907312128,NN,NN,P,NN
355548620516376580,NN,N,P,NN
355723593881104384,NN,NN,NN,NN
355502449982836736,P,NN,P,P
355499956901122050,P,P,P,P
355494238311555072,P,N,NN,NN
355729054084759555,NN,P,P,P
355730448636321792,P,P,P,P
355489230522302464,P,P,P,P
355746997594099712,NN,NN,N,NN
355684848146456576,P,P,P,P
355534516619718657,N,N,N,N
355729590502690818,NN,NN,P,NN
355618484954214400,NN,NN,NN,NN
355728738874441729,NN,NN,P,NN
355685609127411712,NN,NN,P,NN
355495656183443457,P,P,P,P
355484893045727233,NN,NN,N,NN
355728125323251712,NN,NN,NN,NN
355726509484425216,NN,NN,NN,NN
355537557498499077,NN,NN,NN,NN
355809784349462528,NN,NN,NN,NN
355836956179050497,P,P,P,P
355511580127019009,P,P,P,P
355482891184123904,P,P,P,P
355633677885120512,NN,NN,N,NN
355746931856785408,P,NN,P,P
355796528931147776,P,P,P,P
355571536335343616,NN,NN,NN,NN
356182954336198656,NN,NN,P,NN
356164186620968960,P,P,P,P
356042463519055872,NN,NN,NN,NN
356062733868875776,NN,NN,NN,NN
356187601344016384,P,NN,P,P
355866177119059969,NN,NN,NN,NN
356200344985927681,NN,NN,N,NN
356146926716071937,NN,NN,NN,NN
356088463034023936,NN,NN,NN,NN
356130242601041920,NN,NN,NN,NN
356190662116380672,NN,NN,P,NN
356066724384215040,NN,NN,NN,NN
356196085158518784,NN,NN,P,NN
356073442392547330,P,P,P,P
355890089957670912,NN,NN,NN,NN
356121477692661761,NN,NN,NN,NN
356013486167429122,NN,NN,NN,NN
355860928136359937,P,P,P,P
356066708307447808,NN,NN,NN,NN
356046997968519169,NN,NN,P,NN
355851048138706944,N,N,N,N
355863959229825024,NN,NN,N,NN
356057532596363264,NN,NN,NN,NN
356129289617408000,P,P,NN,P
356156323504734208,NN,NN,P,NN
355886067393638401,P,P,P,P
355868856826335232,NN,NN,N,NN
356071459141070848,P,P,P,P
356177008507617283,P,P,P,P
356009083100348418,NN,NN,NN,NN
355851653552943104,NN,NN,NN,NN
355843243159715840,P,P,NN,P
356042761423687681,NN,NN,N,NN
355839918192332800,NN,NN,NN,NN
355885516496969728,P,P,P,P
356063566236889088,NN,NN,NN,NN
356101935977345025,NN,NN,P,NN
356065850702303233,NN,NN,NN,NN
355864390169395202,NN,NN,NN,NN
356299163215986688,NN,NN,NN,NN
356450055848329218,P,P,N,P
356473121219424257,NN,NN,NN,NN
356431055768657920,P,P,P,P
356553537808904196,NN,NN,P,NN
356213489247215616,NN,NN,NN,NN
356422501330452481,P,P,N,P
356552631155556353,P,P,N,P
356468810125021184,NN,NN,NN,NN
356551204366598145,P,NN,N,NN
356438613950595073,NN,NN,NN,NN
356477022853283842,NN,NN,NN,NN
356285034296119298,NN,NN,NN,NN
356212457338970114,NN,NN,P,NN
356255162198790144,NN,NN,N,NN
356548815798538243,P,P,P,P
356204649482698752,NN,NN,NN,NN
356536407596089345,NN,NN,NN,NN
356406220766199808,NN,NN,P,NN
356561616227143682,NN,NN,NN,NN
356509091276926977,NN,NN,P,NN
356456190433173507,NN,NN,NN,NN
356426288849887234,NN,NN,P,NN
356248174836465666,NN,NN,NN,NN
356228537738477568,P,P,P,P
356542700037738497,NN,NN,NN,NN
356426240246300673,NN,NN,NN,NN
356238508970610689,NN,NN,N,NN
356528790236696576,NN,NN,P,NN
356416418436218882,NN,NN,N,NN
356528587966398468,P,P,P,P
356239357222465536,P,NN,P,P
356285492628697088,NN,NN,P,NN
356387211693932545,NN,NN,NN,NN
356207927750705152,P,P,N,P
356534590132846595,NN,NN,NN,NN
356213003894534145,NN,NN,NN,NN
356540623928569856,NN,NN,NN,NN
356269187297058816,NN,NN,N,NN
356287499510878208,NN,NN,NN,NN
356378098389889025,P,NN,NN,NN
356238906108280833,NN,NN,NN,NN
356546666670727169,P,P,NN,P
356554341286543360,NN,NN,NN,NN
356684493769281536,NN,NN,NN,NN
356586265698762752,NN,NN,P,NN
356922599185465345,P,P,NN,P
356911461378961408,P,P,P,P
356609677380952064,NN,NN,NN,NN
356680264296038400,NN,NN,NN,NN
356813585009217539,NN,NN,NN,NN
356813815729500161,NN,NN,NN,NN
356816286312972288,NN,NN,NN,NN
356644192048521217,NN,NN,NN,NN
356646051081498625,NN,NN,NN,NN
356827771353313280,NN,NN,NN,NN
356567496448413696,NN,NN,P,NN
356580605040934913,NN,NN,NN,NN
356583830330675200,NN,NN,NN,NN
356807162401521664,N,N,NN,N
356737952040235011,NN,NN,P,NN
356564512343728129,NN,NN,N,NN
356772919013146624,NN,NN,NN,NN
356564791520788480,NN,NN,NN,NN
356913774067843073,P,P,P,P
356831595115708418,NN,NN,NN,NN
356610753689681920,P,NN,NN,NN
356633012949106689,NN,NN,NN,NN
356580912265310208,NN,NN,NN,NN
356823846604648448,NN,NN,NN,NN
356616292561731584,NN,NN,N,NN
356800233189031936,NN,NN,NN,NN
356869055262638081,P,P,P,P
356801777640812544,NN,NN,NN,NN
356900861261266944,NN,NN,NN,NN
356565800481599490,P,P,P,P
356853690960855041,P,P,P,P
356872614209257473,NN,NN,NN,NN
356852733564813312,NN,NN,NN,NN
356582689463222272,P,P,P,P
356618752277745664,P,P,P,P
356632084342784002,NN,NN,NN,NN
356660196422070273,NN,NN,NN,NN
356841965251330048,P,P,P,P
356745802049273856,NN,NN,P,NN
356618694803197953,NN,NN,NN,NN
356770547096494081,NN,NN,NN,NN
356582733713125378,NN,NN,NN,NN
356934723391594497,NN,NN,NN,NN
356937570476752896,NN,NN,N,NN
356947417402327042,NN,NN,NN,NN
356939520115089408,NN,NN,NN,NN
356941520676458496,NN,NN,NN,NN
356955421623332864,NN,NN,P,NN
356936187849617409,NN,NN,NN,NN
357733828023951360,P,P,NN,P
357686480895873025,P,P,P,P
357896131000283138,NN,NN,P,NN
357937359318294528,NN,NN,NN,NN
357830709752242177,P,P,NN,P
357697236668387329,NN,NN,P,NN
357888966135001088,NN,NN,P,NN
357963594169716737,P,P,P,P
357706934243172352,P,P,P,P
357874836346896385,NN,NN,NN,NN
357980220235587586,P,P,P,P
357716846193029121,P,P,NN,P
357687129050066945,P,P,P,P
357701779581964288,P,P,NN,P
357994732817248256,NN,NN,NN,NN
357698860459626497,P,NN,N,NN
357677325397139456,NN,NN,P,NN
357952801684459520,P,P,NN,P
357688033698521089,P,P,P,P
357821987281838082,NN,NN,P,NN
357984205659054080,NN,NN,P,NN
357736968123191296,P,P,P,P
357884575373983744,P,P,NN,P
357681860564234240,NN,NN,P,NN
357854970705489922,NN,NN,NN,NN
357853818559537152,NN,NN,NN,NN
357866228267753472,NN,NN,NN,NN
357733849884667905,NN,NN,NN,NN
357844580781129728,NN,NN,NN,NN
357938249873883137,NN,NN,NN,NN
357881984745357313,NN,NN,NN,NN
357723797115240449,NN,NN,NN,NN
357975226832793601,P,P,P,P
357948485229744129,NN,NN,NN,NN
357948377918488576,NN,NN,NN,NN
357686970790580226,NN,NN,P,NN
357875047404273664,P,P,P,P
357685606685487104,P,P,P,P
357731837621182464,P,P,P,P
357936167741698049,NN,NN,P,NN
357733389454942208,NN,NN,NN,NN
357691871335682048,P,P,P,P
357937698809454592,P,P,P,P
357871776564383746,NN,NN,NN,NN
357709425471414272,NN,NN,NN,NN
357941664213504000,NN,NN,NN,NN
357994206528544768,NN,NN,NN,NN
357729954429026305,NN,NN,P,NN
358240550945693699,P,P,P,P
358339956822904833,NN,NN,NN,NN
358028379301220352,P,P,P,P
358014924162732032,NN,NN,NN,NN
358295144061075456,NN,NN,NN,NN
358265386879291392,NN,NN,N,NN
